946.0 1.1041125587487338e-05 1.1040892164830678e-05
31472.0 0.0030288279559105733 0.0030288260311368094
12788.0 0.001491561493929248 0.001491559161182975
3272.0 0.0001734713242662857 0.0001734702639342005
29178.0 0.004296039859932105 0.004296036915211873
126838.0 0.01782094457194462 0.01782094176172661
13500.0 0.0013088765735244279 0.0013088746344526215
16666.0 0.0012905088111883508 0.0012905072625200493
126328.0 0.02309009797921862 0.023090094323534052
23106.0 0.0020682724201798175 0.002068270629939698
47914.0 0.00809093307313894 0.008090929695841843
18700.0 0.0019678457615406038 0.0019678436568970033
28042.0 0.004769476347711445 0.00476947294604412
30218.0 0.005277760035500941 0.005277756542349158
82170.0 0.01212335269176619 0.012123349740775531
25456.0 0.00465254816614151 0.0046525445107614164
