0.0000 65.7427 72.3719 28.9785 60.1691 73.5143 59.2755 82.5441 94.9996 93.3930 55.8733 16.1188 76.7874 59.9718 18.9102 63.7595 84.8136 46.6254 48.7560 52.2919 47.6473 63.2796 51.4872 45.3638 18.7940 53.4651 57.8734 41.1295 49.3766 71.9979 71.6627 28.7057 68.3836 64.2163 51.4519 74.4505 75.8278 64.5109 32.3469 61.3325 50.1564 53.1092 80.1927 62.9802 71.0925 61.7211 47.3281 50.3228 17.1364 89.1739 57.7189 61.8383 32.0811 49.8999 22.7559 48.1060 57.9288 12.5638 49.2241 70.7611 51.6505 68.5847 68.4210 59.9279 14.5954 63.5245 69.0161 50.1411 55.5278 57.6185 16.4220 30.0284 84.8618 75.0406 51.5156 57.9791 49.5096 77.6434 17.5052 54.0840 51.5736 44.2929 44.2383 67.9656 98.6131 58.6423 47.2101 74.6882 67.8121 67.0429 52.9372 29.2833 21.5986 14.6206 62.2816 53.9477 16.5525 49.5410 85.9848 47.9595
65.7427 0.0000 50.9189 63.7013 70.6706 36.3771 66.8826 87.0605 99.0722 94.5979 68.6424 72.3802 81.5499 30.3902 64.9122 66.0841 87.7082 33.9770 24.3400 49.4880 30.1701 60.6149 24.4014 34.0665 70.6974 59.2799 59.5050 60.9001 32.8373 75.2144 72.3895 63.1531 75.5733 70.4645 19.8609 79.6021 71.2750 77.0635 68.1622 34.0900 34.9622 20.0671 82.3250 70.9224 73.9426 69.6310 35.0780 60.9498 71.2211 75.4524 60.7022 27.6253 80.2303 31.2988 64.9532 27.5467 48.5782 69.7097 35.6597 78.0208 62.6814 72.5457 75.0383 44.3421 62.5835 48.8662 75.1092 28.1050 42.7195 48.4984 70.8664 78.6570 88.5716 74.2644 69.1074 55.8349 27.7014 81.3244 67.8777 27.1019 62.3738 35.0041 45.1611 32.8672 91.5088 40.4690 69.4109 81.7447 71.6109 67.7349 62.3638 76.7442 70.9146 65.5725 73.1181 37.3026 65.2896 33.3330 88.7443 36.6421
72.3719 50.9189 0.0000 69.1542 74.5278 51.9137 71.1725 90.3057 102.0608 96.2548 72.2611 77.8566 84.1275 37.9683 70.4912 70.5139 90.2597 48.2614 45.6989 55.0205 36.3977 57.9147 40.5013 38.9247 77.0745 63.8633 62.9616 71.8788 44.1058 79.0172 75.3326 69.2384 79.2877 74.4172 44.9129 83.0601 77.6475 93.4367 74.0507 44.6350 40.4718 47.5726 85.0718 75.0542 77.8004 73.6151 38.7595 65.6422 76.5405 79.5910 66.4703 49.5374 88.6648 52.8321 70.0214 42.2141 43.5629 76.2102 34.2293 81.4663 67.0302 74.8050 78.5697 47.1704 69.4116 63.5589 78.9492 50.0664 37.7143 57.9297 76.4381 85.8766 90.7490 77.4275 73.4026 63.4144 52.2451 84.2991 74.3990 43.9764 67.3790 36.7843 48.8115 52.1131 85.0383 35.4323 78.5263 85.1449 76.8947 75.0519 66.8747 82.9440 77.1528 72.7100 77.1919 39.6571 71.2674 39.1653 89.5340 40.3946
28.9785 63.7013 69.1542 0.0000 49.6248 72.1315 50.5330 75.5931 89.8835 88.1701 49.5656 24.6058 69.1464 56.7080 22.4465 56.1725 78.3655 44.0831 44.9220 47.1901 42.5617 57.7514 48.9040 38.8049 28.4429 45.4569 51.7019 46.2287 46.9745 63.9666 66.6385 38.5324 59.8095 55.6497 47.9312 67.1754 70.1230 76.2592 35.2974 54.2676 44.7722 49.5403 75.5646 53.5680 64.8248 53.1208 42.4806 40.8178 33.3874 93.4205 49.9074 59.0439 46.7090 47.3245 18.7152 45.2233 58.2242 26.2191 44.1607 61.5703 40.7065 61.9808 60.8087 55.3944 27.3741 67.6108 62.5551 45.9254 51.9378 57.5023 24.4055 38.6926 78.6975 68.7905 38.2409 52.8994 46.2980 71.4525 29.2278 50.8457 42.4026 46.9070 37.6337 67.7633 96.3947 54.9507 49.9516 66.5510 61.3701 60.0272 43.0466 26.4879 21.0043 30.7617 53.7204 51.4298 22.6435 51.4158 79.9528 49.5899
60.1691 70.6706 74.5278 49.6248 0.0000 78.0842 28.0443 31.2207 55.3560 67.6267 48.5564 65.9598 32.0536 64.2087 54.5064 29.2911 56.3336 54.4836 54.6473 52.9230 52.7991 66.2060 57.8403 50.4488 63.8210 29.7626 45.4414 68.1311 56.5552 29.4622 59.1219 59.8865 30.6162 27.6169 57.1441 35.3215 62.5164 100.7291 67.8437 52.9311 55.3831 57.6185 42.1676 25.8185 39.2566 27.4125 52.2260 29.3577 68.3456 106.1374 45.6283 65.8668 81.6187 57.8840 53.0208 55.7449 67.0257 64.5038 53.4990 25.9597 23.4016 60.7053 33.5397 61.3784 54.6741 81.3359 51.1412 55.6621 60.2070 67.9468 63.2979 74.9171 57.4848 58.0034 46.8322 55.8272 55.8849 41.5000 60.7422 59.4766 29.0147 57.6174 49.7306 74.1244 102.2265 62.4665 72.8314 31.5276 47.4109 35.8183 27.3891 71.0834 63.8491 60.1790 56.5596 60.2822 55.8703 60.8754 46.2929 60.6636
73.5143 36.3771 51.9137 72.1315 78.0842 0.0000 75.1050 94.0168 104.5892 100.9460 75.1221 79.1486 88.6833 35.0058 72.9906 76.4272 92.8539 42.7369 35.2940 60.6724 39.5386 65.9860 35.3408 41.8927 77.8074 69.8736 68.8142 66.9956 42.1231 83.8323 80.8203 71.4762 82.7171 78.9750 37.7693 86.5239 78.2694 77.8368 77.0001 44.1074 43.4206 38.2481 89.2784 78.7295 82.5922 77.4525 40.9226 69.6465 76.6628 63.0756 69.7120 41.5711 85.4893 38.5494 72.4536 40.4552 44.3390 76.8772 43.9876 85.1029 71.0727 80.8020 82.3011 47.8254 70.5901 49.7059 82.7516 38.5677 42.6744 50.2714 77.7161 85.2438 93.4750 82.7181 76.3089 66.4824 36.1831 88.5073 75.2465 44.7798 71.2491 43.0313 55.6743 36.9101 93.1990 48.2312 79.4726 88.2560 80.4873 78.7848 71.0363 83.0249 77.8834 73.5491 79.8113 39.3349 73.0314 41.3498 94.5975 45.2738
59.2755 66.8826 71.1725 50.5330 28.0443 75.1050 0.0000 39.0698 63.9211 56.8682 50.7669 65.8489 19.2595 60.0243 54.4282 15.3359 55.2567 50.7634 50.0258 47.9291 47.5919 62.0744 53.6252 45.2304 63.7147 23.6628 42.1750 66.6942 52.6939 19.0454 54.8455 58.2192 34.8184 17.0535 52.6126 23.2222 56.9789 99.4269 65.9751 48.3083 50.9905 52.9914 45.1529 23.0845 27.3491 20.6983 47.3263 20.3861 67.4115 105.0230 38.7457 62.3007 80.9706 54.3515 53.7438 51.6648 64.0557 64.1870 48.2921 29.0047 13.7078 54.3099 24.2997 56.9024 54.3415 80.5288 47.5121 51.7772 56.2359 66.0403 63.5922 75.0432 50.5900 48.3112 49.9084 51.2970 51.8801 31.9740 60.5520 55.1618 17.0450 53.8754 44.8751 71.6124 100.0160 57.9766 72.7004 44.5379 46.6269 40.6744 13.4605 71.1512 63.7124 59.3992 56.6253 56.6503 55.8984 58.0879 33.8443 57.5311
82.5441 87.0605 90.3057 75.5931 31.2207 94.0168 39.0698 0.0000 47.5578 77.5119 74.6774 86.8422 38.1361 83.6265 78.7482 40.2729 69.4136 77.2761 77.3992 75.3767 75.6202 85.2178 78.5391 75.4184 85.3008 52.0002 67.1772 87.2372 78.6453 36.4038 75.2114 81.8703 30.6758 35.9845 79.1553 34.3637 75.7672 112.9218 86.4037 69.3621 77.6109 78.9722 40.8419 31.6063 48.6528 33.0249 75.2769 48.7094 88.1462 117.9086 63.3360 83.7131 98.8004 79.9302 77.5320 77.7657 85.6348 85.7746 76.8473 37.0905 33.8864 75.1648 40.2755 80.9266 78.7653 97.3045 65.0249 77.6590 80.7029 87.3515 85.1182 93.2011 65.1586 72.0696 71.1695 77.0120 78.0046 50.2733 83.1853 81.1494 38.0958 78.8498 73.5422 90.8727 113.8570 82.5769 91.1248 29.7290 66.6025 50.1354 37.6050 88.6269 84.7711 82.7413 76.5051 80.6476 79.7846 80.6774 48.8152 80.4919
94.9996 99.0722 102.0608 89.8835 55.3560 104.5892 63.9211 47.5578 0.0000 92.8274 85.1744 99.0208 68.0807 95.7612 92.1182 57.3570 81.1130 89.8452 90.4583 88.6036 88.7989 98.0725 91.9515 90.8985 97.8279 71.7047 81.6367 98.8908 91.3195 60.3357 88.8768 94.2377 41.6107 67.1362 92.1431 59.0720 90.6932 119.3419 97.5543 84.7158 90.6370 93.0403 47.1769 48.0956 67.8964 49.2844 88.3768 72.6341 99.4766 121.3830 81.2891 96.1909 109.2518 92.6684 90.7502 91.2881 97.6161 98.1068 90.8825 64.0634 62.5437 92.1591 49.5128 93.7172 91.3616 106.0115 81.3912 90.9767 92.9936 97.3504 97.6135 104.6251 82.9700 88.5785 85.3607 89.3703 90.5826 69.8032 95.5513 94.4236 63.7234 92.2016 87.1699 101.0701 123.1612 95.1748 103.6093 53.8203 83.4154 55.9340 59.2948 101.2776 97.6391 95.4140 86.6257 93.3782 92.3906 93.4582 70.3569 93.4396
93.3930 94.5979 96.2548 88.1701 67.6267 100.9460 56.8682 77.5119 92.8274 0.0000 84.7640 97.5303 66.9746 92.1565 90.7528 60.6314 74.9677 87.8338 87.3347 82.2394 85.4145 94.4256 88.1806 84.1703 96.0905 47.1330 65.9479 96.8483 88.5024 61.5001 57.9660 92.4328 76.2045 61.2437 87.8282 64.9395 70.1349 119.8260 96.8614 72.3393 87.2006 88.0499 75.1176 68.0290 47.6059 61.5917 84.6225 46.2679 98.1632 124.9389 54.4771 91.6920 107.9202 89.7362 89.7553 87.8700 93.6347 96.3947 85.2442 68.7733 65.2657 71.1142 65.6614 88.2493 90.2840 105.0082 49.4054 87.0572 88.8332 95.7923 95.9575 103.6983 72.9962 52.7648 87.1583 82.8830 87.7861 57.9772 94.0299 90.5047 60.6443 88.2942 84.8385 97.5138 121.0817 91.3668 101.5811 80.9024 68.3387 63.7247 56.6978 100.3805 96.0579 93.6643 89.2553 89.6619 91.3101 89.8670 62.4755 90.2821
55.8733 68.6424 72.2611 49.5656 48.5564 75.1221 50.7669 74.6774 85.1744 84.7640 0.0000 62.6898 67.7012 61.4465 50.7067 54.4903 64.6453 50.0100 50.5140 48.9792 49.5564 64.8323 54.2345 47.0598 61.1422 42.3984 47.3612 60.6801 52.2607 61.2279 63.8192 55.5021 61.7320 54.6416 53.3118 66.1966 67.9172 83.5627 60.9753 57.0980 52.2672 54.2347 70.1357 54.8751 63.2406 54.4322 48.2069 45.1734 61.1767 89.9831 50.0915 62.8922 76.2260 52.7499 49.8637 52.1473 63.9767 61.2058 50.3435 61.1136 46.7331 67.3573 61.6915 58.1072 50.4505 71.8743 64.1339 51.8217 57.2142 59.6318 60.5521 71.8547 67.9801 67.4554 31.9352 50.5545 51.1746 69.3547 57.5285 55.9983 47.5160 53.9334 46.0225 69.1715 101.6311 60.0038 71.7237 68.7650 42.0700 49.6587 47.5359 67.3350 60.8816 56.3765 28.7703 57.1041 52.2063 56.5208 78.2500 56.3643
16.1188 72.3802 77.8566 24.6058 65.9598 79.1486 65.8489 86.8422 99.0208 97.5303 62.6898 0.0000 81.6873 67.1853 18.6975 70.0326 88.6567 56.7270 58.3275 60.8578 57.2231 70.2559 59.6693 55.7673 19.9729 61.2181 65.2404 45.6046 58.9468 76.8939 77.6371 35.9516 73.7449 70.1032 60.2077 79.5497 81.1176 79.1303 34.8216 67.2960 59.2337 61.3646 84.9707 68.9697 76.7052 68.0950 56.9725 58.3537 24.6489 96.2419 64.7068 68.8258 37.6040 59.5081 20.2250 56.6101 64.4150 15.9131 58.5881 75.4478 59.2528 74.6881 74.2159 66.1483 22.8087 67.1601 74.9507 59.0453 63.7615 63.6223 14.8308 31.6635 89.4518 80.3993 56.7302 65.4309 58.6892 82.7436 21.6018 62.6463 59.1982 53.9549 54.2585 74.7487 101.9146 66.4161 53.2630 79.5710 73.0898 71.4265 60.5811 24.5680 22.4347 21.3499 67.2646 62.2959 19.5587 56.4404 90.4372 56.1320
76.7874 81.5499 84.1275 69.1464 32.0536 88.6833 19.2595 38.1361 68.0807 66.9746 67.7012 81.6873 0.0000 77.0878 72.8152 19.8608 60.8536 70.6302 70.2661 67.7833 68.2567 78.4118 72.0772 66.4265 79.3095 36.0968 56.7166 81.7774 72.0361 22.1082 64.6921 75.9103 38.6848 22.3469 71.8926 21.5789 65.1706 109.0399 80.9106 57.2282 70.2589 71.5883 50.6449 26.9148 33.8139 27.1647 68.3164 32.9454 82.6369 114.3321 49.7160 77.3229 93.9852 73.2536 71.5793 71.0887 79.8801 80.2537 68.8827 28.2718 16.9444 68.2723 28.5161 73.5427 72.7288 91.9727 56.3616 70.3631 73.8468 81.6517 79.6368 88.3545 49.5267 59.4844 64.0853 69.9902 71.4498 33.6893 77.1761 73.9888 24.4026 72.4435 66.3306 84.5639 109.7644 75.7775 86.3982 46.1634 55.4757 50.3321 18.7259 83.2091 79.2819 76.9795 69.9704 74.1127 73.8813 74.9284 37.2472 74.5873
59.9718 30.3902 37.9683 56.7080 64.2087 35.0058 60.0243 83.6265 95.7612 92.1565 61.4465 67.1853 77.0878 0.0000 57.5799 62.9551 85.3782 24.8347 26.7148 46.6665 21.8407 48.4743 20.7317 29.6911 66.1530 54.3225 54.7553 60.6471 20.7110 71.8189 68.9775 56.3206 69.8073 65.0883 24.8778 74.7397 69.7528 88.1002 64.3792 31.8889 22.7561 25.1098 79.1865 64.5729 70.3182 62.8408 21.8551 52.6501 66.3400 79.3728 55.2984 35.9628 80.2269 29.7666 57.8164 22.8253 39.6876 64.8993 27.8715 73.0700 54.5235 66.5752 69.2564 37.9854 56.4831 57.5472 69.6080 29.8117 28.1667 38.5068 65.7669 76.4955 85.0583 71.2604 62.1520 52.2073 26.8007 77.8628 62.5448 23.4320 54.7015 31.3019 34.3590 33.1794 88.6824 27.6915 68.6913 76.3731 67.8225 66.0733 54.1138 74.3698 66.3613 60.2238 67.1895 26.2308 58.9466 27.5423 85.5722 32.0415
18.9102 64.9122 70.4912 22.4465 54.5064 72.9906 54.4282 78.7482 92.1182 90.7528 50.7067 18.6975 72.8152 57.5799 0.0000 59.5745 81.0995 44.6320 45.0588 48.1476 43.3925 60.3399 49.8633 40.3339 21.6832 48.2599 53.1311 46.1631 47.3102 67.9633 67.9700 36.1578 64.0191 59.6075 48.0367 70.7026 72.4295 80.5697 33.6537 57.3721 46.7831 50.4645 77.6101 58.1493 67.2971 57.0032 42.5085 44.5375 24.9937 97.4618 53.1935 59.5047 40.7533 48.0708 15.6323 46.3694 59.1593 19.6408 45.5222 65.8911 45.4474 65.0184 64.2630 57.4053 17.7856 67.3997 65.0274 47.1156 52.8076 58.2884 17.7493 30.9995 81.3941 71.6295 44.0603 54.0324 46.5069 74.0582 19.1333 51.4094 45.7367 47.2770 38.5861 67.4305 98.7141 55.8086 55.0619 70.6269 63.4431 62.5459 47.4469 25.2818 20.4901 24.2823 56.9955 52.5425 15.7740 51.1704 82.8227 50.0073
63.7595 66.0841 70.5139 56.1725 29.2911 76.4272 15.3359 40.2729 57.3570 60.6314 54.4903 70.0326 19.8608 62.9551 59.5745 0.0000 58.8171 54.9368 54.3248 51.5123 52.0238 65.4998 56.8846 49.1441 67.4860 24.6907 44.0757 69.6761 56.7619 18.5182 57.6962 62.5378 32.8837 16.6770 56.3185 24.8250 58.7596 96.7619 68.4252 49.5763 54.7780 55.6141 35.5922 23.5386 28.0633 18.6482 51.5920 22.5848 70.6203 100.3701 40.9315 63.1553 83.8357 58.4636 58.6228 55.7155 67.2063 68.2803 52.1029 30.8651 18.1838 55.1599 23.7226 58.7519 59.0269 79.4894 47.1175 55.2058 59.6472 68.3315 67.7523 78.2724 52.1112 50.9980 54.3937 54.2102 55.9055 33.7555 64.7591 59.1585 20.4390 56.9469 49.9914 68.5848 102.1166 61.3325 75.6873 41.0324 48.8429 38.6718 16.5427 73.7654 67.6406 63.9788 60.0146 59.6277 60.7359 59.5297 33.4640 60.2980
84.8136 87.7082 90.2597 78.3655 56.3336 92.8539 55.2567 69.4136 81.1130 74.9677 64.6453 88.6567 60.8536 85.3782 81.0995 58.8171 0.0000 79.7409 77.7941 70.9720 78.8170 88.4932 80.2528 77.6549 88.3427 47.6721 53.5660 86.6104 80.4427 53.8173 66.1459 84.1363 60.5930 56.1795 79.3593 59.3522 60.6230 109.4956 86.8151 62.6126 80.5287 80.2833 67.4016 60.6997 57.5504 57.3766 76.8906 55.6191 89.4041 113.7439 55.6713 82.5757 99.9439 79.6497 79.8962 80.1272 87.3084 87.9991 78.2424 60.9078 59.5297 82.4469 63.8875 78.7237 81.3049 92.8962 69.3681 77.9455 81.9964 83.6977 87.2208 94.8748 48.0500 65.8676 69.5998 65.2913 78.9210 56.8918 86.0177 82.9139 56.9040 81.7959 76.9476 86.5513 116.6738 85.1041 93.7325 74.1396 41.5489 51.6160 57.4441 90.8545 87.6871 85.0224 63.1350 82.9272 82.0909 80.3372 60.3662 82.7800
46.6254 33.9770 48.2614 44.0831 54.4836 42.7369 50.7634 77.2761 89.8452 87.8338 50.0100 56.7270 70.6302 24.8347 44.6320 54.9368 79.7409 0.0000 26.0081 37.1362 23.0361 46.4700 19.8098 25.3799 55.4875 43.2162 47.2469 47.4371 9.5654 65.5660 63.5991 42.8288 61.5587 56.7702 20.5504 67.8724 68.3619 68.7922 53.1685 31.1583 19.5689 21.0728 73.2541 55.6563 63.5473 53.7817 23.7706 40.5139 54.2589 67.8330 47.8970 32.0517 70.1718 22.8155 45.0770 17.6865 43.2935 53.9209 28.6947 64.9944 42.5343 60.5097 61.1155 34.8792 41.5610 47.5398 61.8005 21.5784 36.0593 29.2851 55.2399 67.8443 79.1592 67.6833 51.2895 43.2563 18.0093 71.2149 50.7147 17.1316 42.9821 31.4793 27.6340 29.5651 86.8850 32.0133 55.4754 68.7494 60.5976 59.5293 43.1895 64.9612 55.5169 47.5367 57.7792 25.0149 45.9212 26.2343 79.9776 28.1263
48.7560 24.3400 45.6989 44.9220 54.6473 35.2940 50.0258 77.3992 90.4583 87.3347 50.5140 58.3275 70.2661 26.7148 45.0588 54.3248 77.7941 26.0081 0.0000 33.4346 22.4561 48.6967 21.1695 20.5670 57.5551 43.2098 44.5884 51.6890 25.2217 65.0076 62.4431 47.1521 61.6608 56.3097 20.7253 67.7136 59.4618 83.3159 56.7671 32.7576 29.1160 20.7275 73.9136 55.4308 62.9752 53.3626 22.4541 39.2889 58.4071 85.7706 43.1107 31.7624 74.0447 20.6100 46.4619 23.8472 45.3338 56.0634 23.1805 65.3506 41.9619 58.7598 60.7428 38.2314 43.9056 55.4244 61.3736 22.8527 34.2740 43.6266 56.9895 69.1126 78.5275 65.6657 51.6586 38.3815 19.0737 71.0701 52.8157 26.9323 42.1356 30.8157 25.9651 32.6432 87.1496 37.5164 63.1485 68.9974 59.8268 58.1949 41.7055 67.1905 58.3276 49.1742 57.6052 29.6151 47.4318 31.7965 79.7091 34.6098
52.2919 49.4880 55.0205 47.1901 52.9230 60.6724 47.9291 75.3767 88.6036 82.2394 48.9792 60.8578 67.7833 46.6665 48.1476 51.5123 70.9720 37.1362 33.4346 0.0000 31.7525 56.0657 38.8869 26.6024 60.3415 39.3513 28.3874 55.4601 38.0794 59.9782 49.2264 50.7527 60.3625 53.6831 37.9352 65.5606 49.4851 81.0868 58.4148 44.5799 39.2144 37.5043 68.4723 54.1062 58.5770 52.2846 28.7072 39.2307 60.8428 76.9451 35.5680 48.3857 76.2887 37.7743 48.6281 36.9159 49.9144 59.1772 27.8119 63.5379 42.5557 56.6096 59.8481 40.0440 46.9077 62.0428 58.6496 38.2007 40.5340 48.9375 59.2408 71.2800 74.3606 53.2278 52.1683 22.7659 37.5637 69.0514 56.0041 42.2214 43.9885 36.6731 35.5633 49.8472 95.6644 44.5878 69.2242 67.8744 52.7484 51.9851 41.3912 69.1189 60.7972 52.6286 56.6582 39.1601 50.0822 41.2893 74.5425 43.3963
47.6473 30.1701 36.3977 42.5617 52.7991 39.5386 47.5919 75.6202 88.7989 85.4145 49.5564 57.2231 68.2567 21.8407 43.3925 52.0238 78.8170 23.0361 22.4561 31.7525 0.0000 32.9414 20.4868 14.6454 56.3529 40.9458 43.5908 55.0014 21.3137 62.6164 60.8434 46.0791 59.4742 54.2409 23.9401 65.6182 64.5629 86.8702 56.1717 31.5504 20.3641 22.5918 72.2792 53.2295 60.8621 51.1304 12.2643 36.6292 58.2560 86.0074 43.2525 34.4783 73.4863 28.4926 44.9551 17.3885 28.3277 54.9541 15.9695 63.4634 39.3660 55.5677 58.6610 30.8338 42.3465 61.0332 59.1259 27.1100 21.3611 44.7197 55.9359 68.1887 77.3556 63.6306 50.1035 41.2032 25.7914 69.3319 51.7827 24.0132 39.6662 20.8811 17.4618 36.8676 81.4948 15.1226 61.4301 66.9630 58.7785 58.2178 39.1260 66.2326 57.2648 47.9702 56.7382 22.0973 45.8798 26.4155 78.0841 28.2191
63.2796 60.6149 57.9147 57.7514 66.2060 65.9860 62.0744 85.2178 98.0725 94.4256 64.8323 70.2559 78.4118 48.4743 60.3399 65.4998 88.4932 46.4700 48.6967 56.0657 32.9414 0.0000 45.7586 44.1265 69.2043 58.1684 61.4633 70.0416 44.7957 74.6898 74.4515 61.5075 71.6373 66.9461 48.8573 76.6135 76.8743 101.1652 71.2587 53.0381 37.6387 50.9406 83.6323 65.9420 72.9349 64.7852 40.1210 54.1879 71.7045 103.7176 59.6798 57.9387 84.0030 53.7212 60.5443 41.6868 47.1937 68.4743 44.2597 74.6594 56.2238 67.7065 70.8881 48.8697 59.1877 80.0868 71.2100 51.9186 39.2780 63.8490 69.1391 79.2569 86.9104 75.4160 63.7341 62.0650 52.4737 80.1791 66.0160 46.0961 56.7223 44.0326 28.2387 67.4813 78.1310 34.2777 75.1992 77.8176 72.0783 72.7965 55.7452 77.5887 69.9742 63.3686 70.1892 46.6947 61.5294 47.6073 87.2798 45.1487
51.4872 24.4014 40.5013 48.9040 57.8403 35.3408 53.6252 78.5391 91.9515 88.1806 54.2345 59.6693 72.0772 20.7317 49.8633 56.8846 80.2528 19.8098 21.1695 38.8869 20.4868 45.7586 0.0000 22.6039 57.7789 46.8880 47.2668 48.9053 17.9216 66.2011 64.0041 48.4300 64.1914 58.6907 19.2139 69.7156 65.6907 71.1875 58.0879 30.1196 21.0649 18.2383 74.0313 58.4066 64.6713 57.0740 23.4043 45.7367 58.3305 66.7677 47.9370 28.2524 69.5708 22.4760 50.1138 14.4452 38.1038 56.7174 24.9292 67.2560 47.7418 61.9345 64.2238 36.7972 47.4483 46.6007 64.2463 24.2199 31.2529 36.5191 57.8045 66.9338 80.9892 67.2053 55.0578 45.1524 21.7922 73.4591 54.2502 16.4166 47.5494 24.9486 30.5329 27.6223 85.8318 28.3174 57.5881 71.4094 61.5419 58.8325 47.9702 64.7212 58.0069 51.6922 60.5264 25.1960 50.7198 21.0636 81.1802 24.1710
