33316.0 0.0049179631102850225 0.004917960157959381
8696.0 0.0008792616813986049 0.0008792596591832212
52467.0 0.018762727779055598 0.018762720626857143
21668.0 0.0041333079711514936 0.00413330415602902
12168.0 0.0010627052886260466 0.0010627035419091253
8760.0 0.0005589323518136471 0.0005589310757185046
17786.0 0.003109162372787019 0.0031091588766019402
49964.0 0.008482580096046624 0.00848257670050218
17386.0 0.0025032064330649515 0.002503203553504061
17022.0 0.0011257312714442263 0.0011257299487694003
48982.0 0.007394149648565783 0.00739414662933169
13154.0 0.001259291827559964 0.0012592899128741125
