11856.0 6.0199332043945776e-05 6.0199230491552335e-05
23980.0 0.0013422510332169594 0.0013422499137554394
7846.0 7.977027405782086e-05 7.977007071962767e-05
25506.0 0.0024156711527756197 0.0024156692585866075
22290.0 0.0027575416246986345 0.002757539150465149
16450.0 0.0015066327636172917 0.0015066309318513085
22782.0 0.0008276492030122607 0.0008276484764453287
32832.0 0.0008694862862536541 0.0008694857566166592
8920.0 0.0004271868370742875 0.0004271858792615591
17094.0 0.0007045784528858477 0.0007045776285400442
29030.0 0.001032435494399753 0.001032434783130306
28368.0 0.0001768651657607197 0.00017686504105295821
61776.0 0.00663631316201554 0.006636311012882858
39660.0 0.0009801486915552015 0.0009801481973069326
47022.0 0.002996574405487301 0.0029965731309709504
94012.0 0.011629040801040498 0.011629038326380271
16248.0 0.0004664660483677327 0.00046646547419769364
14434.0 0.0007438043682616236 0.000743803337642221
