55482.0 0.008869639729052305 0.008869636531315487
35594.0 0.0017999972484139919 0.0017999962370353316
28912.0 0.003541511418281902 0.003541508968436886
15334.0 0.000510132490040863 0.0005101318246901598
36022.0 0.006930733563837308 0.00693072971558871
77418.0 0.002637760773093653 0.0026377600917141136
21540.0 7.416296209315297e-05 7.416289323629813e-05
18490.0 0.001141469631819623 0.001141468397141997
29142.0 0.002076274298722143 0.002076272873803796
31912.0 0.00048726138839117334 0.0004872610830369708
41190.0 0.0031562033296809095 0.003156201797188771
14592.0 0.0008000436042196566 0.0008000425076769934
22246.0 0.001928605599230294 0.0019286038653520327
21180.0 0.0017175532885088118 0.0017175516666538791
