9990.0 0.00028439601538345397 0.0002843954460292148
53058.0 0.011935155286173936 0.011935150787147112
31024.0 0.003893969736748168 0.003893967226456845
19404.0 0.000697568916373655 0.0006975681973894931
11744.0 0.0010450943363113261 0.001045092556524338
11526.0 0.001230040842067529 0.0012300387076970875
31334.0 0.006229763244751657 0.006229759268344892
164786.0 0.064401567525913 0.06440155970979267
41612.0 0.007086133919276522 0.007086130513412358
9236.0 0.0009519184564174109 0.0009519163951024549
13250.0 0.0009518029266423626 0.0009518014899639988
